AGE,credit_limit,utilization,late_payments,default,predicted_prob
34,500000,0.348492,0,0,0.12718811907809524
34,430000,0.19061162790697675,0,0,0.17212082208548746
27,130000,0.002607692307692308,0,0,0.4870902490655044
66,500000,0.007436,0,0,0.23329936203298815
38,350000,0.0008057142857142857,0,0,0.29207648317983087
34,320000,0.002325,0,0,0.2920276767963403
24,160000,0.8888375,0,0,0.20747085895299494
25,110000,0.9989727272727272,2,1,0.8534007594800006
53,60000,0.9600833333333333,0,0,0.3251790344070131
33,260000,0.07098846153846154,0,0,0.13437040415607143
47,50000,0.991,0,0,0.3417957847979263
44,270000,1.0,0,0,0.3502835965890818
52,210000,0.21396666666666667,0,0,0.1354730937830813
29,20000,0.8098,4,0,0.6606628491952604
49,30000,0.9619666666666666,6,0,0.9031311447758158
56,500000,0.001762,0,0,0.26683009515753736
31,360000,0.06805555555555555,0,0,0.18452781933654822
30,90000,0.02921111111111111,0,0,0.3213336571429402
28,10000,0.7797,0,0,0.3854949797743704
36,200000,0.469315,0,0,0.15471639096689985
37,60000,-0.006516666666666666,1,0,0.39355240161926197
40,80000,0.072625,0,0,0.2874447095137608
32,500000,0.022172,0,0,0.11518887878682539
21,50000,0.9457,0,0,0.35664627890859135
24,50000,0.90808,0,0,0.3549814638086477
30,200000,0.0226,0,0,0.22704216177225653
45,470000,0.6239595744680851,0,0,0.16663848975859744
41,180000,0.03384444444444445,0,0,0.19726064178887312
33,240000,0.09785833333333334,0,0,0.21449254995791606
30,200000,0.0125,6,1,0.9616180831810707
40,20000,1.0,6,1,0.7526958998003654
32,80000,0.14465,1,1,0.6284257208560892
54,30000,0.3522666666666667,4,0,0.5413040649127305
35,200000,0.00408,0,0,0.2885445258251322
38,100000,0.66459,2,0,0.6233842848378046
30,70000,0.8064,6,1,0.9136181996704287
30,140000,0.0,1,0,0.6514197044995078
27,30000,0.8882666666666666,6,0,0.8894943834144573
27,100000,0.96191,1,1,0.4687865847180334
38,60000,0.7030666666666666,0,0,0.3065571803012413
23,50000,0.1645,1,0,0.3818468978007595
35,120000,0.0,0,0,0.44743112721790224
23,50000,0.85642,0,0,0.3181237495160496
28,300000,0.9783266666666667,0,0,0.27585752098818145
36,360000,0.006863888888888889,0,0,0.2950898276809928
36,40000,0.60575,0,0,0.2972019851130971
40,190000,0.09607894736842106,0,0,0.3118453971999566
23,30000,0.47646666666666665,0,0,0.31664671485705304
47,280000,0.0064,3,1,0.548113795803471
23,30000,0.8429,0,0,0.2873758490660982
32,500000,0.370838,0,0,0.17170179370658054
32,260000,0.006515384615384616,0,0,0.25650003687873324
46,60000,0.33918333333333334,0,0,0.24883555499123286
36,70000,0.4074,1,1,0.5934822759420072
27,30000,0.8488333333333333,5,0,0.8699078195468368
37,300000,0.01642,0,0,0.27203518119748016
22,30000,0.8721,6,0,0.8766581662263243
43,40000,0.06,6,1,0.9563386617924232
25,80000,0.821675,0,0,0.2466200329757541
35,50000,0.96528,0,1,0.2768067703259608
38,90000,0.026066666666666665,0,0,0.2289149995215833
29,260000,0.009603846153846154,6,1,0.9611038820311585
58,100000,0.27044,6,1,0.854724758087995
34,280000,0.0,1,0,0.6580921418109565
22,80000,0.2135875,0,0,0.3383893414287074
27,150000,0.9573066666666666,0,0,0.3144717136924482
39,90000,0.02908888888888889,0,0,0.18839935144974665
33,130000,0.08194615384615385,1,0,0.45089120193818405
36,210000,0.026147619047619048,0,0,0.1986146393482469
44,420000,0.001330952380952381,0,0,0.3414260056945684
39,500000,0.256136,0,0,0.13193344816391656
30,180000,-0.0011277777777777777,1,1,0.4818226549188268
36,150000,0.9430666666666667,1,0,0.40305047307983216
30,440000,0.11530681818181818,0,0,0.1282556758096745
27,50000,0.98228,0,0,0.4088475223858283
29,140000,0.023571428571428573,0,1,0.43452323797629333
29,150000,0.79742,0,0,0.16541132557430493
27,150000,0.00382,2,0,0.5513128765648999
49,480000,0.014945833333333334,0,0,0.34773213382901574
35,100000,0.99031,0,0,0.29402928356059116
33,310000,0.23179032258064516,0,0,0.11178284940831165
27,280000,0.2005142857142857,0,0,0.11965167593099668
51,60000,0.17173333333333332,0,1,0.3725761749560629
31,160000,-0.00125,1,0,0.2905908634016452
48,90000,0.5740666666666666,0,0,0.23944015996756246
28,50000,0.05852,0,0,0.38319114996390596
26,200000,0.227435,0,0,0.15673812024549197
67,240000,1.0,0,0,0.19535916434545977
32,200000,0.00423,0,0,0.33421131121749537
23,100000,1.0,0,1,0.5042612929788808
29,50000,0.90734,1,1,0.8373461502984548
30,240000,0.0072875,0,0,0.30865570683783383
25,300000,-1.3333333333333333e-05,1,0,0.3411265719819099
43,350000,0.04029428571428571,1,0,0.17211652737117666
26,50000,0.96842,2,1,0.7148330613120634
36,50000,0.93602,0,0,0.3621753932568486
25,30000,0.8007333333333333,6,1,0.9147713063322378
47,50000,-0.0528,0,0,0.288784527556396
34,20000,0.34135,3,1,0.7438858133144249
30,270000,1.0,0,0,0.3141079149298349
49,380000,1.0,1,1,0.8910328349985782
22,10000,0.8541,6,1,0.8654724287812937
29,80000,0.0985,0,0,0.28594162094140296
35,240000,0.1352625,6,1,0.9185886571055049
35,280000,0.755875,0,0,0.21021891010776053
41,160000,0.26789375,2,0,0.3604587201705957
25,180000,0.6244611111111111,0,0,0.18153082553158106
35,50000,0.0911,1,0,0.5422250600241351
37,50000,0.6621,0,0,0.25408656570957394
22,20000,0.719,4,0,0.7698421190782073
33,20000,0.91785,0,0,0.40134394169749377
27,140000,0.5162428571428571,0,0,0.19392784707915842
28,360000,0.0,0,0,0.3621398272337376
49,180000,0.1481111111111111,0,0,0.27476883731967316
36,390000,0.01007948717948718,0,1,0.31310752935833047
33,30000,1.0,4,0,0.7385231642013993
35,210000,0.018119047619047618,0,0,0.41847933291519396
24,20000,0.3064,1,0,0.5761262399058186
43,450000,0.0022222222222222222,2,0,0.7006844584431398
24,50000,0.0,1,0,0.6609175477742553
46,50000,0.9844,2,1,0.7107883966242136
39,20000,0.9759,3,1,0.8617682232742709
39,200000,0.037375,0,0,0.12831289311840977
27,230000,0.3057695652173913,0,0,0.15120602551280013
41,50000,0.97916,1,1,0.860749206806301
26,50000,0.89766,4,0,0.5515673765245203
57,50000,1.0,0,0,0.33910104744749037
23,20000,0.49055,2,0,0.5246508884970204
47,40000,0.2771,6,0,0.9351078958441148
26,100000,0.00567,0,0,0.408717822430895
43,150000,1.0,0,0,0.22267249841314002
36,240000,0.0606625,2,0,0.44116563164685496
37,360000,-1.388888888888889e-05,0,0,0.3429867095899315
43,130000,1.0,0,0,0.3117995114096253
23,50000,0.21174,2,0,0.41882512912383796
60,160000,0.11285,0,0,0.25748258448314415
32,340000,0.10067058823529412,0,0,0.16808593179780046
23,20000,0.11655,0,1,0.4491826990419909
52,60000,0.37433333333333335,0,0,0.3119090392035195
35,220000,1.0,0,0,0.27913372742332454
32,280000,0.004571428571428572,0,1,0.32603285419375216
30,60000,0.982,0,0,0.38049578792038624
42,230000,0.9654739130434783,1,1,0.8128919269991793
41,120000,0.027558333333333334,0,0,0.3205054676787594
30,240000,0.0013541666666666667,0,0,0.2785783861006971
29,420000,0.007190476190476191,0,0,0.25838840171876226
31,230000,0.20828695652173912,0,0,0.19385844324546805
26,30000,1.0,2,1,0.7456919448994113
30,210000,0.6412571428571429,0,0,0.1507514006670114
29,250000,0.205072,0,0,0.15000099655402976
34,70000,0.8293285714285714,0,0,0.309116238917111
43,20000,1.0,0,0,0.3410661715433216
44,130000,0.952076923076923,0,0,0.3343367021838006
41,460000,0.6999717391304348,0,0,0.22860825738420412
29,170000,0.030323529411764708,0,0,0.4071979590654376
31,200000,0.035895,0,0,0.23325757719257603
43,70000,0.4542285714285714,1,1,0.5776214696812112
32,200000,0.0011,1,1,0.562776438779413
30,20000,0.0,1,1,0.6952304094583799
55,200000,0.977535,0,0,0.27890285477326254
45,250000,0.95004,1,1,0.8761299242405555
34,50000,0.75398,0,0,0.35124260477379204
25,30000,0.8554666666666667,3,0,0.5769580081245246
44,50000,1.0,0,0,0.41567218426159513
45,90000,0.14851111111111112,0,0,0.2758624115187152
34,360000,0.006944444444444444,2,0,0.8073172774759384
45,290000,0.00032758620689655175,2,0,0.2770896722415588
24,170000,0.9993117647058823,1,0,0.5396188732980572
52,290000,0.11643103448275863,0,0,0.2018896658401049
39,30000,0.9311333333333334,2,1,0.7113830033244701
25,250000,0.019076,0,0,0.1873922647653827
32,210000,0.4978952380952381,0,0,0.15746448086349266
30,360000,0.0,1,1,0.6498424040972424
37,120000,0.6519416666666666,0,0,0.21004285761476374
28,170000,0.0,0,1,0.5342611763875049
55,20000,0.17065,2,0,0.6115953232100639
25,80000,0.9649875,0,0,0.33251230070316246
43,200000,0.009375,0,0,0.3159756972752879
32,150000,0.23734,2,0,0.4134496469228772
44,110000,0.12134545454545455,0,1,0.17198152463973682
26,180000,0.0021666666666666666,0,0,0.3289808538825788
41,520000,0.01408076923076923,0,0,0.18511578668122217
44,20000,0.6218,4,1,0.9071970367229428
44,180000,0.04128888888888889,0,0,0.1470627562489231
36,30000,0.04976666666666667,0,0,0.4656165005202567
31,380000,0.5944868421052631,1,0,0.3600993733279468
42,160000,0.031125,0,0,0.4190260493077566
32,220000,0.08052272727272727,0,0,0.370574037266022
29,250000,0.497768,0,0,0.1455031778368959
53,330000,-0.0009606060606060606,1,0,0.21910430232366532
26,50000,0.49448,1,0,0.6529863758625656
35,340000,0.0014235294117647059,0,0,0.12381150874871061
41,180000,0.5551388888888888,0,0,0.16394485568714517
35,30000,0.8991333333333333,0,1,0.3794704682810744
45,10000,0.9503,4,0,0.7597984439449154
37,120000,0.0033,0,0,0.3602586670096671
38,250000,0.0,1,1,0.6521336262335595
39,200000,0.011385,0,0,0.27520805596063785
32,500000,0.597618,0,1,0.33982503364908695
29,90000,0.10411111111111111,2,1,0.6588348020961087
38,80000,0.097375,0,0,0.27592951696660994
35,740000,0.0012972972972972972,1,1,0.5771038325694657
34,300000,0.0,1,1,0.6608264535700442
44,210000,0.007261904761904762,0,0,0.2361598428810021
37,230000,0.01348695652173913,0,0,0.17986480051525747
51,270000,0.5665888888888889,0,0,0.19313523991604012
32,270000,0.2033851851851852,0,0,0.13426024363850708
30,180000,0.0,0,0,0.3178806017646256
30,280000,0.0052785714285714285,0,0,0.24407418464725275
46,50000,0.58508,0,0,0.30236980548580283
26,20000,0.95085,3,1,0.8742157963297528
54,170000,0.8188882352941177,0,0,0.16122381126440533
39,300000,0.48379333333333335,0,0,0.14784003951675903
50,20000,0.05325,3,1,0.7296433061740001
31,110000,0.013381818181818182,2,1,0.7118906031957163
54,80000,0.5917375,5,0,0.7565113740780193
23,80000,0.8698,0,0,0.2869463463695903
48,60000,0.9799,0,0,0.3258958526148139
27,30000,0.6317,0,0,0.3954600258769406
26,40000,0.993075,3,0,0.41786448859596315
43,180000,0.0,1,1,0.5100747236769323
50,290000,0.0,1,0,0.6787710248272473
26,50000,0.54112,5,1,0.9016333996978451
32,150000,0.011086666666666667,0,0,0.2270624215120199
41,50000,1.0,0,0,0.37233718775805863
36,20000,1.0,0,0,0.3982130473236664
28,180000,0.8791388888888889,6,0,0.8559289991996261
30,360000,0.085075,0,0,0.2083484126675207
33,90000,0.9662222222222222,0,1,0.32737319598617204
48,450000,0.04652888888888889,0,0,0.10211767897175938
29,140000,0.0,1,0,0.6528565717995096
27,400000,0.0067275,0,0,0.2652115526538709
30,50000,0.09918,1,0,0.3026188506068142
50,420000,0.9661404761904762,0,0,0.26875476494536055
35,390000,0.6307615384615385,0,1,0.34076012665013056
40,200000,0.199645,0,0,0.12626642970353352
29,130000,0.8501846153846154,0,0,0.1906990723506234
36,360000,0.0037916666666666667,0,0,0.3613386755485262
46,290000,0.6778137931034482,0,0,0.1883665936493161
24,120000,0.9361333333333334,1,0,0.41629801455576854
24,40000,0.880625,1,1,0.4769271887599836
42,500000,0.010242,0,0,0.11733597217969156
36,150000,0.10818666666666667,0,0,0.17128389764292123
26,240000,0.0067125,1,1,0.5633801304048008
44,80000,0.129375,0,0,0.3800751185412532
48,220000,0.01575909090909091,0,0,0.2577094299217828
31,110000,0.0,0,0,0.3191946982094333
52,220000,0.2388,0,0,0.1255675955582374
34,100000,0.0,1,0,0.34697434894081575
42,70000,0.0927,0,0,0.29489721901785215
27,50000,0.3069,6,0,0.8156558580968957
32,200000,0.1725,0,0,0.1908512900774668
42,220000,0.0012954545454545454,0,0,0.3133932584110909
42,200000,1.0,1,0,0.7850960130308592
43,350000,0.018105714285714284,0,0,0.16899808409575715
24,80000,0.735625,1,0,0.8268637917618418
56,50000,0.96632,0,0,0.3383179871728912
32,200000,0.00198,0,0,0.48066244114688617
31,60000,0.4557833333333333,0,0,0.15152237622439052
49,50000,1.0,0,1,0.3785796618970741
33,360000,0.021752777777777777,0,0,0.3134821339136364
50,30000,0.005933333333333333,1,1,0.5222361052376665
32,90000,0.8493555555555555,6,0,0.8845384494134662
32,200000,0.0,1,0,0.6413976014395035
51,100000,1.0,1,0,0.5316878106185172
49,200000,0.98136,1,0,0.42636186333283527
26,300000,0.006486666666666667,0,1,0.44481216463749557
30,10000,0.8315,2,0,0.5910932719383808
44,400000,0.017255,0,0,0.33420822498284913
34,130000,0.9746230769230769,5,1,0.7590564022366932
50,180000,0.006422222222222222,0,0,0.40765414841062664
27,370000,0.17138378378378377,0,0,0.1274247257335279
46,60000,0.5012166666666666,1,0,0.42438877101061073
29,210000,0.9768142857142857,0,0,0.2168622555612754
46,70000,0.1618857142857143,3,1,0.6466048231003222
33,20000,0.809,6,0,0.7540011960473901
35,200000,0.496455,0,0,0.1665954655753433
30,130000,0.1692,0,0,0.230894485862585
38,120000,0.9695333333333334,6,0,0.70793746934949
34,330000,0.06538181818181818,0,0,0.11404915456858367
54,30000,0.7832666666666667,4,1,0.8787359613716056
39,480000,1.0,0,0,0.24261792724962267
39,100000,0.01442,0,0,0.38172556664339735
43,270000,0.006022222222222222,0,0,0.2069123718208201
55,40000,0.06,6,1,0.9555313651951584
34,180000,1.0,2,0,0.5932768075868133
25,240000,0.745325,1,1,0.8117291959801662
38,210000,0.023180952380952382,0,0,0.17605378452589426
23,50000,6e-05,3,0,0.2445425920953984
44,230000,0.006191304347826087,0,0,0.25503899142160597
24,50000,0.0535,0,1,0.45968337528725967
41,250000,0.018596,3,0,0.644549949204699
45,120000,0.0,0,0,0.5171272111220434
35,160000,0.0113875,0,0,0.2606099706293955
29,210000,0.008023809523809523,0,0,0.2595699847286747
29,260000,0.7842153846153846,0,0,0.20836262875034384
32,310000,0.23706774193548388,0,0,0.1252858853429747
42,50000,1.0,0,1,0.31733579177574384
30,360000,0.0020833333333333333,0,0,0.31286501125232685
24,50000,0.98288,0,0,0.3723454186794882
44,240000,0.831025,0,0,0.2660212610022429
49,500000,0.149838,0,0,0.18784541140910793
40,150000,1.0,0,0,0.2353695381157233
38,160000,0.001975,0,0,0.5166484483743713
42,410000,0.0914439024390244,0,0,0.1388524645646531
63,50000,1.0,4,0,0.7230579821186908
38,50000,0.947,0,0,0.3864591357417099
29,170000,0.6776117647058824,0,0,0.14177216927909225
47,100000,0.2297,0,0,0.3151083372528991
46,230000,0.8396173913043479,5,1,0.8566313139657551
30,20000,0.89095,3,1,0.7649168694105054
50,170000,0.02326470588235294,0,0,0.20447411435393875
36,160000,0.0037375,3,1,0.7370541247281553
35,400000,0.00023,0,0,0.40232792892161073
29,340000,0.24388823529411766,0,0,0.12163462478201222
31,90000,0.7030666666666666,6,1,0.679400472186692
32,140000,0.0,0,0,0.2165043545064356
27,280000,0.002667857142857143,0,0,0.24004283981781563
40,180000,0.003511111111111111,1,0,0.36294683790199317
53,500000,0.014392,2,0,0.23446880497950584
34,360000,0.025277777777777777,0,0,0.18854804000358452
23,50000,0.16006,0,0,0.44486561995626983
55,220000,0.0081,0,0,0.2814310596316887
35,500000,0.287678,1,0,0.29474891047080654
41,100000,0.0078,0,0,0.40487620637892674
29,20000,0.17085,0,1,0.33702960918356234
26,80000,0.951475,0,0,0.28929490627857424
38,160000,0.00516875,0,0,0.409336151107832
39,240000,0.0,1,0,0.4102481913329511
36,450000,0.0012222222222222222,0,0,0.39619757500848474
39,50000,0.6878,1,0,0.3328984838863168
37,150000,0.18471333333333334,0,1,0.26623491169709385
36,290000,0.5321931034482759,0,0,0.1742123137984362
22,50000,0.59264,0,0,0.20383297728410046
38,80000,0.0024625,2,0,0.4285550265758761
45,50000,0.51734,6,1,0.9182078527411232
30,50000,0.2808,0,0,0.3844562097818855
42,500000,0.228748,0,0,0.10596802285962723
39,500000,0.00644,0,1,0.3736943701201688
40,200000,0.223,1,0,0.38887300466503055
22,30000,1.0,2,0,0.7755754239016344
51,80000,0.0048375,0,0,0.23969775211132205
50,50000,1.0,2,0,0.6427962835584385
31,50000,0.84318,3,1,0.6764978687465351
38,280000,0.337325,0,0,0.1462615728107875
48,260000,0.0,1,0,0.658809727075312
22,30000,-0.026733333333333335,1,0,0.23613067863759482
28,210000,0.0,1,0,0.6397291273982709
31,50000,0.90148,1,1,0.4787690130215754
29,20000,0.53735,0,0,0.4392380685861501
47,310000,0.42438387096774194,1,0,0.26076889934499864
42,100000,0.0,1,0,0.3672903971906178
36,180000,0.8953277777777777,1,1,0.5899789529567123
26,100000,0.18999,0,0,0.22969771859772348
25,20000,0.58285,3,1,0.7916134484884307
46,240000,0.5344666666666666,0,0,0.16045175442959966
45,200000,1.0,0,0,0.2703861371575622
24,30000,0.0368,1,0,0.5644397440045982
38,500000,0.03682,0,0,0.25991407175024095
43,230000,0.004778260869565217,0,0,0.312850875221067
27,110000,0.26078181818181817,1,1,0.4792585705579919
34,230000,0.004795652173913044,1,0,0.2303737435284796
45,80000,0.9260125,3,1,0.7749112487668838
33,200000,0.0,1,0,0.6419034514780005
51,80000,0.9687375,0,0,0.2998854172102978
30,170000,0.8864294117647059,0,0,0.2380952237839244
31,120000,0.0034416666666666667,1,0,0.47702921975985907
45,100000,0.0,1,1,0.4508570457329463
34,210000,1.0,0,0,0.2842092126923927
26,300000,0.012843333333333333,0,0,0.3151573294433118
49,70000,0.005571428571428572,0,0,0.5556663352210919
40,30000,0.031466666666666664,0,0,0.24253160262171172
51,30000,0.36246666666666666,0,0,0.4379458188825553
30,80000,1.0,0,0,0.29802757177945316
37,180000,0.16225555555555554,0,0,0.1292552375241187
28,360000,0.4579361111111111,0,0,0.17045289099967637
46,50000,0.9777,0,0,0.3873919373114736
35,170000,0.5359352941176471,0,0,0.15824512278132363
40,230000,0.0,0,0,0.4038333399222139
44,500000,0.013446,0,0,0.10370251993743027
26,30000,0.4298,6,1,0.9257978963938023
31,120000,0.010966666666666666,0,1,0.4057751723131834
38,200000,0.01694,0,1,0.3583311562110705
38,60000,0.44305,0,0,0.2928169131601356
39,140000,1.0,3,0,0.5950758175182063
44,50000,0.80302,0,0,0.338837337876083
35,90000,0.07304444444444444,0,0,0.20843576350164017
28,150000,0.005953333333333333,0,0,0.37557770734156404
29,250000,0.002744,0,0,0.26923819265932525
24,100000,0.17938,3,1,0.6001824023822528
43,320000,0.058203125,0,1,0.3185669521891334
31,50000,0.9883,0,0,0.431374602992476
28,90000,0.6321,5,1,0.6618386163926543
42,250000,0.851148,0,0,0.2716739779962129
27,120000,0.9223833333333333,0,0,0.18679571234209066
24,140000,0.9039,0,0,0.2945394824826535
34,330000,0.0006151515151515152,0,0,0.20527312920784527
33,500000,0.003802,0,0,0.2684153001044674
24,30000,0.0902,2,0,0.6006580609195659
41,80000,0.999375,6,1,0.8924420418390332
40,320000,4.375e-05,1,0,0.49758995162703196
50,600000,0.37545666666666666,0,1,0.34330922570476774
36,200000,0.38154,6,1,0.9135315066786603
39,240000,0.9525416666666666,2,0,0.5431876846003513
54,30000,0.21836666666666665,2,0,0.5301854136107955
33,20000,0.73825,0,0,0.29537074083330594
32,130000,1.0,1,0,0.5000571088651887
38,190000,0.4995842105263158,0,0,0.15404982486088273
46,470000,0.09143404255319149,1,0,0.26321902711029854
29,50000,0.30832,2,0,0.60243747529137
33,250000,0.014776,0,0,0.2647394119520228
45,500000,0.386166,0,0,0.13171053103967664
28,500000,0.433314,1,0,0.4863755509650545
25,60000,0.26676666666666665,0,0,0.32521482864335316
61,20000,0.64805,6,1,0.8450767339199978
50,50000,0.735,2,0,0.38760657510966007
45,20000,1.0,2,1,0.8452048964345075
27,140000,0.056035714285714286,0,0,0.21464644769229974
53,80000,0.3916625,0,0,0.2534373324432577
29,110000,0.9663818181818182,1,0,0.36562124275313496
39,360000,0.009380555555555555,0,0,0.12551691957348063
21,50000,0.02422,0,0,0.3004227943359277
52,380000,0.0,1,0,0.3509237487359252
38,50000,0.375,1,0,0.25085601708600164
49,300000,0.001,0,0,0.2890286627507126
29,360000,0.15306666666666666,0,0,0.17102899073137465
23,60000,0.4517333333333333,2,0,0.5720703000971116
29,30000,0.2655,0,0,0.2904629203072805
28,120000,0.07819166666666667,2,0,0.554747400766465
26,50000,0.02778,0,0,0.28063141060433283
40,150000,0.02722,0,0,0.1517247939346873
23,50000,0.08676,2,1,0.8372902750834266
23,50000,1.0,0,0,0.3892885078789373
39,50000,0.0078,0,1,0.5809057185947468
28,550000,0.4682781818181818,0,0,0.24918712792864953
37,190000,0.2607421052631579,2,0,0.5102225761621018
37,310000,0.1451,0,0,0.16828767729197325
49,110000,1.0,0,0,0.2724931708764105
27,160000,0.542325,0,0,0.22470400159435336
32,200000,1.0,1,0,0.3848476709767719
29,300000,0.00232,0,0,0.4066083441970897
28,150000,0.57858,0,0,0.17221576191995816
57,90000,0.0,0,0,0.40867153522117045
26,210000,0.031466666666666664,0,0,0.15481772431056054
33,360000,0.029363888888888887,0,0,0.1152714745323192
28,150000,0.040433333333333335,0,1,0.3888959759072299
34,100000,0.00296,1,0,0.5212784973657298
26,180000,0.023955555555555556,0,0,0.21539835388382517
39,270000,0.4108037037037037,0,0,0.14090183073194873
53,60000,0.9460833333333334,0,0,0.3610340868633376
33,220000,1.0,2,1,0.8473798328928708
60,200000,0.06358,0,0,0.15598554625168412
54,120000,0.167975,0,0,0.22921344176614178
43,500000,0.07515,0,0,0.08397317100080061
26,50000,0.0,1,0,0.5114339384039812
38,30000,1.0,0,0,0.34414114220699255
35,50000,0.98016,0,0,0.3853585409299212
50,20000,0.0195,3,1,0.767723566768579
27,240000,0.08858333333333333,2,0,0.48909758946949466
28,30000,0.34933333333333333,1,1,0.6333903560471286
45,70000,0.9982428571428571,0,0,0.34474254886893085
25,50000,0.9961,1,1,0.8179987711079224
28,500000,0.197082,2,1,0.8337658579684769
41,170000,0.3337764705882353,0,0,0.12163669458967935
22,20000,0.0195,0,0,0.4908816688106974
27,100000,0.94656,0,0,0.23728899790949304
23,20000,0.92755,3,0,0.6897942772420036
27,210000,0.10681428571428571,0,0,0.17344388587540238
41,50000,0.96126,2,1,0.6946137091233598
43,20000,0.2047,2,0,0.5852447050648202
36,190000,0.30582631578947367,0,0,0.15411206444559677
35,20000,0.2483,0,0,0.3388454234012819
31,220000,0.34335454545454547,0,0,0.12788378745834336
34,20000,0.039,0,0,0.4668810774053874
32,140000,0.6354714285714286,0,0,0.19914056090490706
27,20000,0.7763,0,0,0.41574037182548795
50,210000,0.00042857142857142855,0,1,0.5233974158403324
36,220000,0.024477272727272726,0,1,0.16975713855940083
38,120000,0.008166666666666666,0,1,0.43675531864012085
25,50000,0.2139,2,1,0.6097410896266606
24,230000,0.09081304347826087,3,0,0.49648577756569945
23,20000,0.47625,0,0,0.2812445839210642
31,210000,0.6706619047619048,0,0,0.15825630111543482
26,210000,0.975352380952381,0,0,0.2861642770666148
38,10000,0.8188,0,0,0.4291419546178079
28,100000,0.01215,0,1,0.4004906026903705
23,30000,0.9014666666666666,0,0,0.39032656144648326
40,300000,0.023703333333333333,2,0,0.4457068860888924
29,140000,0.43402857142857143,0,0,0.1598722255624001
35,50000,0.09886,0,1,0.4639290115489946
40,200000,0.00648,0,0,0.18760087302386405
33,260000,0.003942307692307692,0,0,0.3860083138625138
52,250000,0.116344,4,1,0.890657772245779
52,500000,0.28886,0,0,0.11426038470651328
44,60000,0.5367,1,1,0.8407215741320253
25,360000,0.0012277777777777777,0,0,0.4068593633454589
41,90000,0.3181777777777778,2,1,0.7484668692124012
23,150000,1.0,0,1,0.48556607736718815
54,130000,0.0,1,0,0.33413918970717105
52,120000,1.0,0,1,0.3207075525085736
29,160000,0.80505625,0,0,0.2006517624223366
37,500000,0.179148,0,0,0.1123785817114516
28,130000,0.0038461538461538464,0,0,0.22881496855341177
29,360000,0.0,1,0,0.24275145767599313
51,120000,0.9647583333333334,1,1,0.5382200109716773
41,240000,0.0,1,0,0.2638715336954702
35,50000,0.8394,0,0,0.4135448274533374
27,30000,0.49783333333333335,0,0,0.2365343373945657
25,50000,0.38912,1,0,0.4948584826884233
38,80000,0.0048625,1,1,0.692403927778062
27,230000,0.03348260869565217,0,0,0.21079957666085902
41,50000,0.93262,0,0,0.3805963139283567
42,340000,1.0,0,1,0.5165835514397347
30,170000,0.004352941176470588,0,1,0.39182032715680476
32,450000,0.03163777777777778,0,0,0.1982703589303064
36,350000,0.0018714285714285714,0,0,0.2666335202131051
50,50000,0.38122,0,0,0.3125919989892734
25,210000,0.002195238095238095,0,0,0.15736590300419467
26,290000,0.06241034482758621,3,0,0.5152324923133329
30,180000,0.9713722222222222,1,1,0.5810228255315224
34,230000,0.08035652173913044,0,0,0.2248568245030419
27,140000,0.8948071428571429,0,1,0.2569318103459392
24,30000,0.096,1,1,0.5407876046473382
26,140000,0.9726428571428571,0,0,0.2881906322977041
46,50000,0.3044,1,0,0.5514541859925355
22,80000,0.0242625,0,0,0.34538792773624577
28,120000,0.2935,0,0,0.1949773984963924
37,400000,0.02237,0,0,0.0994883900607722
43,70000,1.0,0,0,0.35530269961420563
39,190000,0.3705052631578947,1,1,0.44764288920440154
40,60000,0.9505,0,0,0.3235202537069757
38,20000,0.0559,0,0,0.3322383053195867
50,30000,0.022166666666666668,0,1,0.4343980166481311
41,450000,0.0012444444444444445,0,0,0.34964232327319855
38,70000,0.9262714285714285,3,1,0.678897273744024
38,160000,0.3870875,0,0,0.12373573724419405
30,140000,0.01635714285714286,0,0,0.3163798438864728
26,130000,0.0604,0,1,0.4503967675762341
42,70000,0.6384142857142857,6,1,0.923313434422596
34,10000,0.7165,0,0,0.45235908697927557
54,30000,0.9743333333333334,2,0,0.3753309474194261
42,20000,0.7805,0,0,0.32568828097966185
44,360000,0.028641666666666666,0,0,0.26114052271746835
29,50000,0.021,6,1,0.9455514877923281
24,20000,0.84905,3,1,0.7907563867517211
29,110000,0.09853636363636363,0,0,0.22415668765009072
40,150000,-2e-05,0,0,0.41764164566176654
30,140000,0.15423571428571428,0,0,0.20151119610678933
47,70000,1.0,0,1,0.3747965392981809
28,80000,1.0,2,0,0.5219969517019495
32,80000,0.1867375,0,0,0.3023403179279896
24,50000,1.0,2,0,0.6800329326833362
27,100000,0.14712,0,0,0.15385465990345507
35,130000,0.014792307692307693,0,0,0.4082680654613796
32,400000,0.1799775,0,0,0.11624030348855495
41,500000,0.000652,0,1,0.4481722695925455
26,450000,0.045713333333333335,0,0,0.0966953504421168
26,80000,0.2486375,0,0,0.286567307591596
45,500000,0.020294,0,0,0.12060864910672509
32,210000,0.006666666666666667,0,0,0.2856096599214488
28,440000,0.15362272727272727,0,0,0.11715619788729549
27,280000,0.14165714285714287,0,0,0.1307401875309916
50,10000,0.24,6,1,0.9553216057106426
36,210000,0.5905285714285714,0,0,0.17657342040072582
26,100000,0.96644,1,0,0.4116386473568121
33,210000,0.030042857142857142,0,1,0.40066182587199345
37,500000,0.001986,0,0,0.2176886469422888
39,150000,0.4375133333333333,0,0,0.16233266710248181
40,390000,0.07755128205128205,1,0,0.18973798363097202
